Customer Id,Emp Title,Emp Length,Home Ownership,Annual Inc,Annual Inc Joint,Verification Status,Zip Code,Addr State,Avg Cur Bal,Tot Cur Bal,Loan Id,Loan Status,Loan Amount,State,Funded Amount,Term,Int Rate,Grade,Issue Date,Pymnt Plan,Type,Purpose,Description
YidceGRjXHg5MURMaFx4ZmJXXHhmY1x4ZDl4XHhiZFx4ZTN+Olx4YzFncVx4ZDFceGQ5XHgwMFx4MTNceGZmYnBceGFlSlx4ZWY8XHg4NSVceGQzXHhhMyc=,cnc operation and quality control ,10+ years,MORTGAGE,75000.0,,Not Verified,600xx,IL,17661.0,158947.0,114487,Current,11700.0,IL,11700.0, 60 months,0.1308,9,19 December 2019,False,Individual,debt_consolidation,Debt consolidation
YidceGVhXHhiMU9fXHhiMlx4ZjUzXHgxZlx4MGY4XHg4Ylx4ZTBceGZmXHhlMlYlXHg5NFx4OGVUXHhiYVx4ZmNdXHhhYlx4YjlceGE5eFx4ODBOW1x4OThLXHhiZCc=,Senior Developer,2 years,RENT,147000.0,,Source Verified,917xx,CA,46615.0,372919.0,204051,Fully Paid,21000.0,CA,21000.0, 36 months,0.0762,5,13 November 2013,False,INDIVIDUAL,debt_consolidation,Consolidation
YidceGNkV1B6XHhiYSBMWn55XHg4OHZceGNmIVx4MDVceGY1MFxcWFx4Y2JbV1x4YjRceGIyVXZceDg0XHhhY0RXXHhkZGYn,Superintendent ,7 years,MORTGAGE,117000.0,,Source Verified,025xx,MA,29281.0,439213.0,230527,Current,25500.0,MA,25500.0, 60 months,0.1367,15,15 November 2015,False,Individual,debt_consolidation,Debt consolidation
Yid1XHgxNDVceGEwblx4ZTB2XHhhZlx4OWJceDk2cVx4Y2NceGMwYFx4YzRceDE5eFx4YWZceGM5XHhjYVx4ZWJceDhhXHgxY2hZZ1x4ODFceDg1XHgxNVx4YjdceDhjXHgwNCc=,Environmental Services Manager,10+ years,RENT,82000.0,,Source Verified,233xx,VA,3025.0,18149.0,42231,Fully Paid,6000.0,VA,6000.0, 36 months,0.1049,10,16 August 2016,False,INDIVIDUAL,major_purchase,Major purchase
YidceDlmXHhlZVx4MDJceGJlZSEwXHhmOVx4ZjZceDhhXHhkYVx4YWNFXHgwN1x4YWZceDExLFx4YmNVIlx4OTI3bURceGJiKFx4YjM2R1x4OWRVYSc=,TM Financial Forensics,1 year,RENT,62000.0,,Not Verified,941xx,CA,403.0,2823.0,56859,Fully Paid,7200.0,CA,7200.0, 36 months,0.1114,6,13 March 2013,False,INDIVIDUAL,credit_card,One Time Loan to Pay Off My Credit Cards
YiIseFx4ZDV+XHhjYkNceGZjXHhhMzRceGFlVFx4YjVuXHgwM3hceGJlOydceDkxXHg4Mlx4YWJceGIyMVlceDAyLVx4OWVceGE3ZVx4MTdQXHhiMiI=,Parts professional ,5 years,RENT,62000.0,,Not Verified,980xx,WA,5614.0,44910.0,16846,Current,4000.0,WA,4000.0, 36 months,0.0646,1,19 June 2019,False,Individual,debt_consolidation,Debt consolidation
YidnXHhmZFx4ZjdAcFx4ZmNVRlx4MWRGOFx4ZTQvXHgxNnM2QShceDk1Rlx4MTBceDBlXHhiZl4tblx4YzNjRnA1eyc=,Owner,10+ years,OWN,137000.0,,Not Verified,777xx,TX,9003.0,99034.0,68764,Current,8000.0,TX,8000.0, 36 months,0.1629,18,16 April 2016,False,INDIVIDUAL,credit_card,Credit card refinancing
YidceGFhXHhiMVx4ZGJPXHhiYlx4YjhceGZmXHgwN0MrXHg5OVx4YjJceGI2XHhlNT1ceGFjXHgwNVx4YmFceDEzXHgwMUpceGU2XHg5Y1x4YTRceDk2PVx4ZWZaWFx4ODNceDFjXHg5ZSc=,Firefighter/Paramedic,6 years,MORTGAGE,74000.0,,Not Verified,751xx,TX,29501.0,236007.0,154318,Current,15000.0,TX,15000.0, 36 months,0.225,19,19 April 2019,False,Individual,debt_consolidation,Debt consolidation
Yic9XHhiMFx4ZmNceGM1OVx4ZmMvXHhhOFx4MDVceGQ1XHg5N1x4YjhceGU2VEVceDBiXHhjNlx4Y2RceGMxXHhmZEBceDg3Xz1bV1x4OGNZXHg4ZVx4ZjJceGZiWSc=,Senior IT Manager,1 year,RENT,111814.0,,Not Verified,802xx,CO,8163.0,130614.0,232924,Charged Off,27000.0,CO,27000.0, 36 months,0.1699,16,15 September 2015,False,Individual,debt_consolidation,Debt consolidation
YidceGMxXHgxMENSXHhkNClceDFjXHgwYlx4ZWJceGNhXHhmNzJceGQyXHhkMldceGY1NVx4YTZceGMzXHhhYW5ceGIxXHhkOVRceGY0XHRceGViXHhkNFx4YjRceGEzXHhjN1x4ZDUn,Accountant,3 years,MORTGAGE,80000.0,,Verified,770xx,TX,6430.0,38582.0,150166,Fully Paid,15000.0,TX,15000.0, 36 months,0.1099,10,14 June 2014,False,INDIVIDUAL,debt_consolidation,Debt consolidation
YidceGMzRjNceGE4a1x4MWFceGY0XHhhNy9ceDFlXHhkYytceGZiXHhmMlx4Y2ModExceGM2XHhkMWxceGVjXHhjZHlceGVmPixbXHhhNlx4YzN3aCc=,Supervisor Inventory Control ,8 years,MORTGAGE,32500.0,,Source Verified,716xx,AR,5832.0,87477.0,60678,Charged Off,7750.0,AR,7750.0, 36 months,0.2099,25,15 January 2015,False,Individual,debt_consolidation,Debt consolidation
YicuXHg3Zlx4ZmN0XHgxYVx4YzlceGUwblx4ZGZTXHhjZFx4ZGJceDlhXHg5Ylx4OTlceGRjXHhjMVtVUFx4MDg+XHhkN3NTXHhlOFx4MWQmWlx4ZTZYXHhjYic=,Therapist,< 1 year,RENT,43000.0,,Not Verified,631xx,MO,9435.0,94346.0,29532,Current,5000.0,MO,5000.0, 36 months,0.1147,10,16 April 2016,False,INDIVIDUAL,credit_card,Credit card refinancing
YidceGIyJmE9SVx4YjVceGRmXHhlM3ZceDkyXHhjZVx4ZGJdSmBceGU2XHg5ZVx4MTNceDBjXHhiOVx4YmZceDgzXHhmNEF+fFx4ZmRjOj5cclx4MWUn,,< 1 year,MORTGAGE,145000.0,,Source Verified,025xx,MA,55872.0,614593.0,59886,Current,7500.0,MA,7500.0, 36 months,0.1691,11,19 February 2019,False,Individual,debt_consolidation,Debt consolidation
YidceDBmPSYuXHhhN1x4ODd9XHhjY1x4YjZPXHgwMFx4ZGZnXHhhMilceGY0XHg4MCJcXFx4MGJlTDBceGI1QFx4ZmN6XHhkYlx4ZDZceGVjXHhlM1x4OGEn,SQL PROGRAMMER,1 year,MORTGAGE,100000.0,,Source Verified,953xx,CA,9773.0,293177.0,206847,Current,21000.0,CA,21000.0, 60 months,0.2399,23,17 February 2017,False,Individual,debt_consolidation,Debt consolidation
YidceGQ5XHg5MCZRRSs2PC5MXHhjOFx4YjY7XHhmM1x4OTg2W1x4YjRceGU4XHhlMFx4YTZceDhhXHhlNlx4MDJMXHhiYlx4Y2RceDhjXHhkNFx4MWRceDgzbSc=,Production Management,2 years,RENT,71000.0,,Verified,073xx,NJ,1301.0,33828.0,228592,Current,25000.0,NJ,25000.0, 60 months,0.1602,13,17 July 2017,False,Individual,debt_consolidation,Debt consolidation
YiJOXHg5N1x4Y2Inc1x4YTBceGNiXHhjNlx4OTNceGZmXHJceDliXHhkYlx4ZDNAXHhhYVx4OGJceGViXHhmY1x4YzdNXHhmYVx4YTRceDkwXHhhY1x4YzFceGMwWVx4OTRceGNiRCci,,< 1 year,MORTGAGE,263000.0,263000.0,Source Verified,373xx,TN,27452.0,411775.0,269481,Current,40000.0,TN,40000.0, 60 months,0.143,13,19 October 2019,False,Joint App,credit_card,Credit card refinancing
YidceGU5XHhhOVx4YmEzXHhiZW8xXHg5OFx4ZjRceDk0XHgxMDJ2XHgxNlx4ZWVceGUwXHhjMUFceGRkMFx4YzJceGQwXHhiMGBMY1x4MDdceDBlXHhjM1x4Zjh3Sic=,Physician,9 years,MORTGAGE,800000.0,,Source Verified,105xx,NY,24371.0,170594.0,247947,Current,31225.0,NY,31225.0, 36 months,0.0611,3,18 October 2018,False,Individual,credit_card,Credit card refinancing
YidceGY3XHhiY1x4ZGVpXVx4YjFceGM5bFx4ZWRCXHgxYlRceDgzXHg4Ylx4MTVceGEwXHhkYVx4OWZceGQ1JDVceDk4XHhmM0hceGQ1XHhmYVx4Y2QyXHRceDk2XHg4OFx4ZmEn,financial advisor,10+ years,MORTGAGE,96000.0,,Verified,631xx,MO,26011.0,286118.0,149712,Fully Paid,15000.0,MO,15000.0, 36 months,0.1042,6,17 May 2017,False,Individual,home_improvement,Home improvement
YidceDg5XHhkNVx4ZGJceGU4cVx4MTRXXHg4Nlx4Y2ZmXHg4Zlx4YWJceDk4XHhjYVx4MDdceGY3XHg4NFx4Zjd6XHgwZlx4ZTJceGVlXHg4MjNceGJjb1x4YzRceDFlXHhjMUJceGVlXHg4MCc=,Registered Nurse,5 years,MORTGAGE,100000.0,,Source Verified,277xx,NC,15621.0,281176.0,194724,Current,20000.0,NC,20000.0, 36 months,0.1499,11,14 July 2014,False,INDIVIDUAL,debt_consolidation,Debt consolidation
YidceGQ2XHhjZVx4ZTd6XHgwMSNgXHgxMm5ceGZiXHgxN1x4ZWNceGVhUVx4ZmUqdVx4YWRceGFkXHhhN1x4MTFceGI3TVx4YzFceGYwXHhhNVx4ZDBceDFjXHhkMS06XHg5NCc=,Senior Scientist,4 years,MORTGAGE,127000.0,,Not Verified,018xx,MA,26048.0,442819.0,62313,Current,8000.0,MA,8000.0, 36 months,0.0672,4,18 February 2018,False,Individual,credit_card,Credit card refinancing
YidceGQ0eFx4ZTFceDA4O1x4Y2RceGFjXHhkNlx4OTZceDAwXHhhOFx4ZWRceGEyXHhjZlRceDk4XHgwNVx4ZGJceDFiXHhkOVx4ZGJvXHhhNlx4ODg6aVtceDE4XHhlNFx4ZThceDhlXHgwNCc=,Customer Service,< 1 year,MORTGAGE,40000.0,,Source Verified,623xx,IL,3166.0,37988.0,181575,Current,18000.0,IL,18000.0, 60 months,0.2624,22,16 December 2016,False,INDIVIDUAL,debt_consolidation,Debt consolidation
YidceDE2Llx4MWUhcHl3XHg4OF9LXHhjMVx4YTVceGEzXHhlMyRceGU4XHg5MGJceGIwNFV8XHg5NVx4YThceGIwXHhlMFx4ODYhXHhiMlx4OTlceGZhXHhmMSc=,Letter carrier,10+ years,RENT,65000.0,,Source Verified,986xx,WA,4574.0,50309.0,66382,Current,8000.0,WA,8000.0, 36 months,0.1199,13,16 March 2016,False,INDIVIDUAL,credit_card,Credit card refinancing
YidceDdmVEtceDk4XHgxYilceGM3XHg5ZFx4MWJceDk5XHg5N3dceGE2XHg4MVx4ZjBceGI2Y1x4MDhceDBmXHgwN3pEfFRceGJje0tKXHhmNFx4ZjJeXyc=,Instructor,10+ years,RENT,48000.0,,Verified,347xx,FL,26169.0,157012.0,210410,Current,22000.0,FL,22000.0, 60 months,0.1806,17,17 September 2017,False,Individual,credit_card,Credit card refinancing
YidceDE0VFx4YWVceDAzUFx4OWNceGFlXHR9XHhjNFx4OGNceDAzXHhhNFx4YmJceGYzXHgxYlx4MDJceDhkXHhiY1x4ZDBceGJmXHgxZEUvXHgxMyRceGU1Wlx4YTNceDgyOEon,,,RENT,30000.0,,Verified,104xx,NY,3669.0,18343.0,123420,Fully Paid,12000.0,NY,12000.0, 36 months,0.1655,18,15 June 2015,False,Individual,debt_consolidation,Debt consolidation
YidDXHhhOVx4ZWVdXHg4Y1x4Y2JceGY2XHg3Zlx4YjFNLlx4ZWVceDkzXHg4ZVx4ODFIXHgwMlxuI1x4ZTJceGEzXHgxM1pceDgwVlx4MTg8XHg4OUNceGMxXHhjMU0n,Claim Representative,9 years,MORTGAGE,91700.0,153700.0,Not Verified,945xx,CA,32710.0,228968.0,188664,Current,20000.0,CA,20000.0, 36 months,0.0667,4,18 July 2018,False,Joint App,small_business,Business
YidKXHgwM0RjXHhhNlx4YjVceDBlXHg4NnZceGE1SVxcaVx4MDNcXFx4OTFceGRhXHhlZjZceDAxXHhmM1x4ODRceGE1WFx4MTJceGFhXHhiMFx4ZmZ+XHhlZFx4YTg8Jw==,,,RENT,19800.0,,Not Verified,120xx,NY,1113.0,7788.0,29924,Current,5000.0,NY,5000.0, 36 months,0.1171,8,19 November 2019,False,Individual,credit_card,Credit card refinancing
YidceDE1ISFceGU3XHg4Nlx4ZjhceGIyXHhmMVx4YWFceDhhXHhkYTdceGY3Zlx4YjFGXHgwOFx4ZjdBXHhmMVx4ZGFceGE2XHhhZXxWIlx4MGNceDhkXHhmY1x4MGVceGZiXHhjZSc=,Communications Technician,10+ years,MORTGAGE,140000.0,,Not Verified,430xx,NC,23877.0,262645.0,146589,Fully Paid,15000.0,NC,15000.0, 36 months,0.0699,5,14 November 2014,False,INDIVIDUAL,debt_consolidation,Debt consolidation
YiJceDE5XHRJXG5ceDAxXHg4OVx4MTk7XHhmYVx4OTFgbVx4ZThTXHhiMidceDE2cVx4ZTVQYWF3XHhkZFx4YThceGY1XHhhY1x4OGNNaFx4MTVceGQxIg==,Electrican,2 years,MORTGAGE,58960.0,94685.0,Verified,463xx,IN,26942.0,296361.0,270088,Current,40000.0,IN,40000.0, 60 months,0.1797,19,19 March 2019,False,Joint App,credit_card,Credit card refinancing
YidtWU5ceGZhXHRceGI4XHhhOC9ceGEyXHg4M1x4OGZKXHhkMiVceGZmNFx4ZDNceGM2WzBceGRlXHg4NFx4ZDNceGJjXHgxMlx4OThceGJhXHhmOVx4ZGZceGFlXHhkZFx4OWIn,Area Manager,10+ years,MORTGAGE,90000.0,,Not Verified,563xx,MN,11092.0,166382.0,147178,Current,15000.0,MN,15000.0, 36 months,0.0749,4,17 March 2017,False,Individual,credit_card,Credit card refinancing
YidceGZhXHhlNlx4ZGRceDdmezZyMjFceDBmXHgwNlx4OThSXHhjZlx4YjBaNjRrWFx4OTJSQ1x4YjFceGIwXHhmNC9Ze1x4ZjBceDhiXHgwMSc=,Engineer,5 years,MORTGAGE,104000.0,,Source Verified,559xx,MN,20307.0,203069.0,226841,Fully Paid,25000.0,MN,25000.0, 60 months,0.1099,6,15 May 2015,False,Individual,debt_consolidation,Debt consolidation
YidceDA2XHgxM1x4MTVcXFx4Y2JceDA4XHhhNWM4XHg4MChceGQzXHhhOCRnXHhiNmlceGM3dVx4YTVMVFRceGFiZWNrXHg5ZVx4YWFceGM1XHg4NWwn,Quality Inspector,6 years,RENT,44000.0,,Not Verified,481xx,MI,2076.0,22833.0,144473,Charged Off,14950.0,MI,14950.0, 36 months,0.2099,22,15 June 2015,False,Individual,debt_consolidation,Debt consolidation
YidceDE0V1x4ZDVceDdmXHhmZFx4ZDFVXHhjMVx4OTlceGFmRVx4ZjlceDdmWjd7XHhhOVx4Y2RceGI3XHg5NlxuXHgwM1ZceGY0XHg5ZW5ceGU2XHhmNmR1XHhhY1x4YjYn,Sales Representative,2 years,RENT,70000.0,,Source Verified,443xx,OH,4253.0,42531.0,40768,Fully Paid,6000.0,OH,6000.0, 36 months,0.0818,9,15 October 2015,False,Individual,debt_consolidation,Debt consolidation
YidceGM1WyBceDkzUDo0XHgwNFx4OGFceDE0XHg3Zj4+XHhlMVx4MTVceDljXHg5Zjtcblx4OGFceGVmXHhjZFx4ZjBia1x4ZDhceDlmXHhiNztceGM3XHg5Ylx4ZTIn,Client Care Manager,7 years,OWN,42480.102,,Verified,558xx,MN,4121.0,28847.0,151398,Charged Off,15000.0,MN,15000.0, 36 months,0.1229,11,15 October 2015,False,Individual,debt_consolidation,Debt consolidation
YidceGZkblx4Y2JceDkxO0xwPVx4ZDFceDA1XHgwY1x4ODhheS8kQVdVYFx4YWErXHg5ZFx4MDZceGRhXHg4MFx4ZjBceGQzXHgxZFx4OTAxbSc=,Finance manager,2 years,MORTGAGE,115000.0,,Not Verified,951xx,CA,32395.0,259160.0,93996,Current,10000.0,CA,10000.0, 36 months,0.1299,13,14 July 2014,False,INDIVIDUAL,home_improvement,Home improvement
YidRMlx4OGJceGI1XHg5MUFfXHg3ZjphXHhkYVx4ZjBceGQ2WF5pXHhhM1x4ZmJceDliOlx4ODhceDgyXHgxOVx4ZWZCXHhhMFx4YTFceGQ4XHhhYVx4OTZceDFjXHhkYyc=,"Director, Digital Strategy, OCDE",2 years,MORTGAGE,70000.0,,Source Verified,440xx,OH,4217.0,33736.0,247707,Current,31000.0,OH,31000.0, 60 months,0.0819,3,19 May 2019,False,Individual,debt_consolidation,Debt consolidation
YidceGY2XHgxMiBceGE4XHhhMW9ceDEwXHg4OVx4ZjNceDA2XHgwNFx4MDZceDEyX1x4MTNceGJhXHgwMSFjeG5ceGNmRVx4ODJceDA3XHhkNlx4ZTNceDgzXHg5MFx4OTVceDlkeic=,center store manager,6 years,MORTGAGE,34300.0,,Verified,297xx,SC,14933.0,59734.0,16371,Fully Paid,3825.0,SC,3825.0, 36 months,0.1465,11,15 May 2015,False,Individual,medical,Medical expenses
YiI5ZFx4ZjRceGJldlx4YmInXVx4MTRceGE5XHgxYUQzXHhkNFx4MDhceGVlXHg4ZFx4MDhceDFjRlx4ZWRceGYxU1x4Y2Q/XHg5NVx4ODQnMlx4ODlceDllXHhmZiI=,The Scotts Company,10+ years,MORTGAGE,44300.0,,Verified,973xx,OR,28150.0,168900.0,185745,Current,19425.0,OR,19425.0, 60 months,0.1629,11,13 May 2013,False,INDIVIDUAL,credit_card,Payoff bills
YidceGI5XHhlNE5ceGUwXHhlMVx4MTNceDhiXHhjYlx4ZTJbXHhlY1x4YjFceDFmQVx4YmNceGZmZVx4MWVLXHg4YVx4MTJceGUxXHgwN1x4YzBceGQwXHhmMVx4MTdlXHg4Zlx4OWF2XHgwNCc=,Staff Accountant,7 years,MORTGAGE,72000.0,,Verified,826xx,WY,48853.0,341970.0,95449,Current,10000.0,WY,10000.0, 36 months,0.1408,15,17 December 2017,False,Individual,credit_card,Credit card refinancing
YiJoYSh3THxceGY3WFx4ZDBceGJjOlx4YzRceGJiXHhmNUdceGU4J1x4MWNYXHg4M1x4OWNceGQ5XHg5MmRceDFhXHg5M1x4MDNQXHg5MFx4MTJrXHgxNyI=,operations /purchasing agent,10+ years,MORTGAGE,38000.0,,Source Verified,631xx,MO,5556.0,72223.0,67646,Fully Paid,8000.0,MO,8000.0, 36 months,0.1399,12,15 October 2015,False,Individual,debt_consolidation,Debt consolidation
YidXRjVzdVx4ZjBceDgzXHg5Zlx4ZjRceGE3X1lceGUyXHhmNU5ceGFmXHgwYkhceDAzXHhlYVx4ZmY4PCBkXHhjMlx4YTJceDkzXHgwYlx4YWFceGUyXHhjMyc=,Executive Speech Writer,< 1 year,RENT,136000.0,,Not Verified,917xx,CA,4449.0,48934.0,251051,Current,33000.0,CA,33000.0, 36 months,,4,18 September 2018,False,Individual,credit_card,Credit card refinancing
YickXHg4Y3pceDk0XHg4OXptfFx4YzVvMFx4MDJoWFx4ZDhceGYwI1x4Y2JdXHhjZVx4MWNceDkxXHhhOFx4N2ZceGIwW1x4OGZOXHgwN1x4MTRceGVmLCc=,Assembly Mechanic,10+ years,MORTGAGE,100000.0,,Source Verified,982xx,WA,25323.0,227909.0,67798,Current,8000.0,WA,8000.0, 36 months,0.1408,12,17 December 2017,False,Individual,other,Other
YidIWVx4YTNdXHgxMldceGY4elx4ODIscFx4YmVceDFmTFx4YTdceDhmXHhjM1x4ZjM1VFx4YTdKN1x4YjBDXHgwZlx4ZWYkXHhmMV1ceDExXHg5MCc=,Financial Adviser ,8 years,MORTGAGE,200000.0,,Source Verified,958xx,CA,50134.0,451206.0,223808,Current,25000.0,CA,25000.0, 36 months,0.0881,4,19 January 2019,False,Individual,debt_consolidation,Debt consolidation
YidXXHg5Mm5ceGQ5XHhhOFx4ZGZceDhiV1x4YzUgLVx4MDRceGI3XHhiMmdkXHg4YVx4ZTYsXHhiZjQ/XHhhYVx4YzFNXHhmOV5ceDk5XHhjY1x4YWIiYCc=,Supervisor body shop,10+ years,MORTGAGE,105000.0,,Source Verified,296xx,SC,13968.0,153646.0,194651,Fully Paid,20000.0,SC,20000.0, 36 months,0.1464,12,14 March 2014,False,INDIVIDUAL,debt_consolidation,Debt consolidation
YidceGM0Q1x4MDBceGZhXHg5MFx4YmZceDAwXHhiMyZceDg5XHg4M1x4YmZceGZhTDJRXHhlMlx4Y2FceGVhXHhlNlx4ZjBceGYwZFp2MWpceGUxXHhlM3Q0XHg4ZSc=,school psychologist,8 years,OWN,136501.0,,Source Verified,104xx,NY,24859.0,348023.0,243688,Current,30000.0,NY,30000.0, 60 months,0.0944,9,17 May 2017,False,Individual,credit_card,Credit card refinancing
YidceDA3XHhiYlx4OGJceGQxXHhjOEdceGNkdlFWPFx4YWVceGU4aFx4ZGFceDAyXHRceGFhbFx4OGJceGZkXHg4OGFceGYyXHgxN1x4ZDVceGRkXHhkYlx4YzQtXHhiYVx4YjQn,practice administrator,3 years,MORTGAGE,72000.0,,Not Verified,341xx,FL,4150.0,45649.0,147189,Fully Paid,15000.0,FL,15000.0, 36 months,0.0749,3,15 January 2015,False,Individual,debt_consolidation,Debt consolidation
YiJFXHhiZlx4OGJceGNlXHhlMFx4OWEtXHhmMllceGM1bFx4ZDhHXHgxNHJLXHhlM0hceDg2XHhjN1x4YmZceDgyXHhhOFx4YTUnXHhiNlxcXHhjMFx4OWVceGY2clx4OTUi,,,RENT,19000.0,,Source Verified,927xx,CA,1542.0,13877.0,49019,Current,6400.0,CA,6400.0, 36 months,0.1602,11,17 September 2017,False,Individual,credit_card,Credit card refinancing
Yic2XHhlMlx4N2YlXHhiYlx4ZDFceDBmVVx4YzBceGJhXHgwMTxnclhceGJjM1x4YThceDgyUUZceGU1XHhhZFx4OTZceGNjNlpceGQwMVx4ZDFceDgzXHhiZSc=,registered dietitian,2 years,MORTGAGE,50000.0,,Not Verified,857xx,AZ,16799.0,100793.0,179791,Current,18000.0,AZ,18000.0, 60 months,0.1199,8,17 August 2017,False,Individual,debt_consolidation,Debt consolidation
YidceGU2XHhjMzVceDkzXHhhNFx4OTJceDFlQWdceDE3XHhlNVx4YmQrMFx4YWJ4XHhkYVx4YThceDkxXHg4ZSRbZipceGVmXHhhMXtPbFx4MDFceGYzXHhkZCc=,Electrician ,2 years,RENT,75000.0,,Not Verified,920xx,CA,3221.0,32209.0,95144,Current,10000.0,CA,10000.0, 36 months,0.139,15,19 March 2019,False,Individual,credit_card,Credit card refinancing
YidHPVx4OWNceGYzXHg5OVx4YWRceGVmXHhlNWNceGNiNlx4MDAqXHhlMlx4ODBceDA2XHhhYlx4ZDZceGM0YSlceDk1XHg5Mlx4MWZceDA1XHhlMllceGExXG5KLFx4ZDcn,Instrument Tech,5 years,MORTGAGE,27411.91,,Source Verified,339xx,FL,6433.0,45034.0,81324,Fully Paid,9900.0,FL,9900.0, 36 months,0.0689,1,15 July 2015,False,Individual,debt_consolidation,Debt consolidation
YidceGJkLFN5QVx4MTBqXHhlNFx4MThceGJiVFx4OTF8XHhkN1x4ZGYoXHgxY2Q3Z3xceDE4XHhkMUxzOFx4ZWNceGVkXHhiOGYmWic=,Estimator,10+ years,OWN,93600.0,,Not Verified,461xx,IN,13668.0,177682.0,159503,Current,15200.0,IN,15200.0, 60 months,0.0916,6,16 June 2016,False,INDIVIDUAL,debt_consolidation,Debt consolidation
YidceDg5XHgxYWtceDhhflx4YjJceGI3XHhiOCBceDljXHgxMjBceDg3XHgxOVx4YzhceDkxXHgxMkEtXHg4NFx4ZDdceGMxXHhlMlx4YWNceGYzM1x4ZDlhXHhhMFx4ZTNfXHhjZic=,Consultant,3 years,MORTGAGE,160000.0,,Verified,107xx,NY,36919.0,406115.0,225828,Fully Paid,25000.0,NY,25000.0, 36 months,0.234,24,18 October 2018,False,Individual,credit_card,Credit card refinancing
YidceGI0K0wzXHhmNjFceDBlZFx4Y2E1XHhkOE9ceGViZFx4ZDgjXj5ceGYzZFx4ZTBKXHg4MVx4YzReXHg4MFx4YmVceGZmXHhhY1x4YTlJZic=,Revenue Cycle Specialist,1 year,RENT,39000.0,,Source Verified,787xx,TX,771.0,10793.0,1558,Current,1200.0,TX,1200.0, 36 months,0.1446,13,16 April 2016,False,INDIVIDUAL,credit_card,Credit card refinancing
YidLV1x4ZmUsXHgwMVx4ZDBceDgyeVx4Y2U3XHhiNkZceGNjcVx4ZmNvXHgwMFx4MTZceGVjXHhmZlx4ZTdceGEyXHgwOFx4MGNceGM2XHgxZFt6NjlceGUySCc=,,,RENT,45000.0,180000.0,Source Verified,945xx,CA,3249.0,25989.0,162535,Current,16000.0,CA,16000.0, 36 months,0.0646,2,19 October 2019,False,Joint App,credit_card,Credit card refinancing
Yid6RFx4OTlceGQ4XHg4NyFceGVjXHhjMWJceGIyXHgwYl80UFx4N2Y0TEtceGVhXHhhZnBceDg3XHgwMiRceGRjXHhmNVx4MDZceGQ2X3ZuXHhmYyc=,Supervisor,8 years,MORTGAGE,90000.0,,Verified,390xx,MS,9552.0,85972.0,206700,Current,21000.0,MS,21000.0, 60 months,0.2,16,19 August 2019,False,Individual,other,Other
YidceGNlXHgwOFx4OTFceGYxflx4MThMIFx4YzVcclx4YjlSXHhkZS9ceGFiXHhmMVx4ZTZceGQzXHhlMVx4MWNceDkyXHhjNDNceGZjXHhiY0FceGFlXHg4N31ceGJmXHg4Nion,driver,10+ years,MORTGAGE,72000.0,,Source Verified,465xx,IN,13544.0,135435.0,245319,Current,30000.0,IN,30000.0, 60 months,0.1465,11,15 September 2015,False,Individual,credit_card,Credit card refinancing
YidceGFmXHhlYk12XHg4M1x4ODFceDAwXVx4YTN+UFx4ZmFceDFjXHhlNlx4YWFceGY1aFx4ZDFceDg0XHgxYlhceGQ2XHhhZFx4YWNgXHgwMlx4ZDU0elx4MTVLaic=,,,MORTGAGE,60000.0,,Not Verified,986xx,WA,12286.0,196583.0,75819,Current,9000.0,WA,9000.0, 36 months,0.1144,9,17 April 2017,False,Individual,car,Car financing
YidceGY5Ulx4YWIoXHg5ZFx4MDdceGJmeVx4ZjksXHg4Nlx4YzFceDExPlx4MTFnXHhhOSRceDliZlx4YzJbXHhhYlx4MGVceGJhXHhhMyhceDEydDZUUSc=,Driver,1 year,MORTGAGE,85000.0,,Not Verified,917xx,CA,1738.0,15644.0,139526,Current,14000.0,CA,14000.0, 36 months,0.1691,12,18 October 2018,False,Individual,car,Car financing
YidceGQ0XHhjNSBmTVx4YTJceGQzXHgxY2RceDA0XHhlMFx4ZTJceDE2e1x4MWNceDg5XHgxMVx4ZGZceGQxXHhlOV9ceDhlXHhlN3Z2XHg4OGNceGU0XHhmYShceGYzXHgwMCc=,Investigative Legal Research Assistant,7 years,MORTGAGE,65000.0,,Source Verified,802xx,CO,19502.0,175518.0,66267,Fully Paid,8000.0,CO,8000.0, 36 months,0.1199,6,14 February 2014,False,INDIVIDUAL,credit_card,Credit card refinancing
YidceDllXHg4Mlx4MWZRXHhhMVx4OTlceGE0XHg5OVx4Y2RqXHhhMVx4YjdceGZhXHhjNlx4MTZceGQzXHg5Mlx4MTRceGRlNFx4MDFceGVjXHgxOFx4ZWNkKFx4OTk4Plx4ZDBceDg2MSc=,Registered Nurse,7 years,MORTGAGE,80000.0,,Source Verified,674xx,KS,16481.0,181289.0,208987,Current,22000.0,KS,22000.0, 60 months,0.1449,12,14 July 2014,False,INDIVIDUAL,debt_consolidation,Debt consolidation
YidIYlx4YzRceGM4XHgwM1x4ZDZceGViX1x4MWIsXHg4OFJceGFmXHhiYVs3XHhmM1x4YjhceGQ0XHhkOVx4MDdceGIzXHhmZFJsXHgxMV8jKiVceGY4XHhiNic=,Train Coordinator,2 years,RENT,40000.0,,Source Verified,438xx,OH,2879.0,48942.0,5597,Fully Paid,2100.0,OH,2100.0, 36 months,0.1099,7,15 November 2015,False,Individual,debt_consolidation,Debt consolidation
