Customer Id,emp_title,annual_inc,addr_state,avg_cur_bal,tot_cur_bal,loan_id,loan_amount,state,funded_amount,int_rate,grade,issue_date,pymnt_plan,purpose,description,annual_inc_joint_original,income_category,emp_length_years,month_number,salary_can_cover,letter_grade,monthly_rate,term_int,installement_per_month,zip_code_header,home_ownership_ANY,home_ownership_MORTGAGE,home_ownership_OWN,home_ownership_RENT,verification_status_Not Verified,verification_status_Source Verified,verification_status_Verified,loan_status_Charged Off,loan_status_Current,loan_status_Default,loan_status_Fully Paid,loan_status_In Grace Period,loan_status_Late (16-30 days),loan_status_Late (31-120 days),term_ 36 months,term_ 60 months,type_DIRECT_PAY,type_INDIVIDUAL,type_JOINT,grade_label,state_label,addr_state_label
YidceGJiK2tceGJjXHg4NFx4YjFceGI2XHg4YjhceDEzXHg5NlBceDg5N3BceGE0XHgxZVx4OWY6KVx4YWFceDllXHhjNCJceDgxXHg4YjxceGE5TVx4ODZzXG4n,director of operations,11.918397239722838,TX,9.03049574505712,10.129068131883756,253424,10.463131911491967,TX,10.463131911491967,0.2291,21,2017-10-17,False,debt_consolidation,Debt consolidation,,Above Average,2,10,False,E,0.019091666666666667,36,7.210965423783056,770,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,4,42,42
YiJceGJiXHhhNi8zXHhmY01cXE5TXHhmNGJceGJiXHg4M1x4OTRceGQ0XHgwZlRceDk4XHhkY1x4ZmYhXHg4ZVx4ZTVceGU4XHJceGRkXHhjMn5cblxcKici,cook,10.165890277802454,CA,8.469682208745185,10.261301847168287,76413,9.105090961257085,CA,9.105090961257085,0.1359,14,2017-11-17,False,debt_consolidation,Debt consolidation,,Low,0,11,False,C,0.011325,36,5.726227073809243,906,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,2,4,4
YidceGEwXHgwMFx4MWNcdFx4OGRceGYzXHg4Zlx4YzckUVx4MTNceGYwXHgxNlx4ODBJXHhkNjx1K1x4Y2VceGQ2Olx4MGZERlx4MTF7XHg5ZFx4MDZAXHgwM24n,business development manager,12.429220196836383,TX,11.324400708051634,13.403834703034395,214596,10.085850775128717,TX,10.085850775128717,0.0735,2,2016-03-16,False,credit_card,Credit card refinancing,,High,2,3,False,A,0.006124999999999999,36,6.614587488193755,787,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,0,42,42
YidceGQxRy1mTlx4MTRceGVmXHhkMlx4ZGJceDhlXHg5YVx4MTVceGU2NkYsXHhmM1x4ZGEwXHgxY1x4ZGVceGJkbVx4YzlceGI4R1lceGYzWVx4MTdtVic=,business portfolio manager,11.407576060361786,CO,7.771488760117616,9.562967133068346,105600,9.249657234353133,CO,9.249657234353133,0.1358,15,2018-05-18,False,other,Other,,Average,10,5,False,C,0.011316666666666668,60,5.483681147199618,800,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,2,5,5
YidceGY3XHhkMjpceGZjXHgxM1x4ZjBceGE0aSFceGY3XHhiOVx4YzFceDA3dlx4ZTJceGZlcVx4OWZceGQxXHg4Y1tiZ1FWXHg4MFx4YzhceGVhXHhiYlx4YzguXHhiMyc=,massage therapist,10.778977123006351,FL,9.621257258762592,11.818422897292011,167690,9.680406499268875,FL,9.680406499268875,0.1399,15,2016-01-16,False,home_improvement,Home improvement,,Below Average,10,1,False,C,0.011658333333333333,60,5.922138768872057,339,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,2,9,9
YiJceDE2Mlx4ODhceGI3XHhhYVx4MTRceGEzXHhmYlx4ZmVceGIwXHhlYkktQiknSmhceDAyNyBceDhkWD5wdVx4MDdceGViTVx4ZjdceGE4byI=,paraeducator,10.275085591132715,MD,9.099073559547596,11.737971205973961,112396,9.32375833901174,MD,9.32375833901174,0.1799,18,2016-08-16,False,credit_card,Debt consolidation,,Low,0,8,False,D,0.014991666666666667,36,6.005985228658669,208,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,3,19,19
YidceDAxblx4ZDF2TVx4ZGRDXHhjZVx0XHgxOX46XHhlOFx4YWNceGE2XHgwN1x4ZjBceGE2aVx4YWJZdD9dXHhkYVhMQ1x4YzBceGMwXHhiNVMn,engineer ii,11.6172944892629,CA,9.875550933843105,12.360431875038007,124287,9.392745258631441,CA,9.392745258631441,0.0797,5,2017-09-17,False,home_improvement,Home improvement,,Above Average,10,9,False,A,0.006641666666666666,60,5.497760171723518,903,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,0,4,4
YidceGU5JC84fFx4ZDclJFx4ZmRceGFiXHgxZlx4YTBceGU2XHgwMVx4N2ZceGI0XHhkZFx4MDQuXHhmY1x4ODlceDg3XHhjMCtceGIyclx4YjhceGZmWVx4YjNceGQxbic=,chief strategy officer,12.691583538230217,TX,9.920442993185542,12.864827636830121,188991,9.90353755128617,TX,9.90353755128617,0.0702,4,2019-09-19,False,debt_consolidation,Debt consolidation,,High,3,9,False,A,0.00585,36,6.427660650475729,761,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,0,42,42
YidUXHhhNVx4ZjY3XHhkNzpceGFkXHg5YVx4YTBceDBmXHg4OGdhXHhlOVx4OGNYXHhkZlx4YWJfXHhlN1x4YjJceGEzUHZnXHRceGIwZlx4YTdceDBmXHg4MVUn,trader counselor,11.918397239722838,NY,8.46779284112111,10.077104668699937,248449,10.370392636243981,NY,10.370392636243981,0.1524,14,2019-11-19,False,car,Car financing,,Above Average,0,11,False,C,0.012700000000000001,60,6.638467546040322,100,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,2,33,33
YidceGYzXHg5MFx4YjdceDgxXHhjNVx4YTl3XHgwMChcclxyXHg4ZFx4ODJCXHhmOVx4YmJceGQyXHgwMVx4YWJceDk1XHhhYVx4OTZceDBiXHhjY1x4YWRceGExYFx4MGZ6XHhkYSxceGVmJw==,vice president,12.346273621950562,GA,10.167734658728754,12.940304186189515,258267,10.463131911491967,GA,10.463131911491967,0.1049,9,2016-08-16,False,debt_consolidation,Debt consolidation,,High,2,8,False,B,0.008741666666666667,60,6.624215471300863,302,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,1,10,10
YidceGIyalx4Y2VceGZhXHhlZVx4YzBceGFlaFx4ODRceGZhXHhhMlx4YzdceGRiXHgwZVJRXG5ceDAwXHhjMVx0XHhhNTVceGEzXHhkZVx4YzMwMkdceGUxaVx4ODJceGYyJw==,operator,10.268165387743457,NE,7.524021415206125,10.008252891111209,95427,9.210440366976517,NE,9.210440366976517,0.1407,13,2018-05-18,False,credit_card,Credit card refinancing,,Low,2,5,False,C,0.011725,36,5.838069688742195,680,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,2,28,28
YidceGJlXHgxZVx4ZDVceGZmdlx4ZWVceGEwXHhmMWZceDgxXHg4ZG5ceGYxNFx4MWZceGU0XHgxYVx4ZmVceGU0XHg4ZVx4YzdceDE5XHhkYVx4YjF9MTM3XHhhNlx4ZjZceGY1XHg4Myc=,safety agent,10.799595985047786,NJ,6.298949246855942,8.781401907682376,104670,9.23024103368252,NJ,9.23024103368252,0.1699,20,2017-04-17,False,debt_consolidation,Debt consolidation,,Below Average,10,4,False,D,0.014158333333333334,36,5.8988202230753854,76,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,3,30,30
Yid0XHhiMVx4MTZceGU3XHgxNVx4MTVceGQ5OHpceGVkeVx4YWUmYHBEXHg4NX5ceDhjXHhlZV5ceGQzXHhkMT12XHhjOFx4MDVceGZiXHhmNVx4ODdwXic=,home health care provider,10.463131911491967,CA,7.272398392570047,9.351058378915061,202258,9.90353755128617,CA,9.90353755128617,0.2557,27,2018-03-18,False,debt_consolidation,Debt consolidation,,Low,8,3,False,F,0.021308333333333332,60,6.388105234621254,922,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,5,4,4
YiduZVx4YjFceDgyNFx4Y2R0XHgwNVx4MTRceGNhXHg4Nlx4ZDdceGMzLlx4MTJceDg3XHhhM1x4OWNsXHgxYVx4ODJceGMzaVx4MWFmXHhkYVx4ZTVceDk3XHhjYiQjXHhiMyc=,account manager,10.714439990727769,IL,8.704668113450987,10.090838109351523,80917,9.18512512283512,IL,9.18512512283512,0.1997,19,2013-12-13,False,debt_consolidation,Debt Consolidation,,Low,7,12,False,D,0.016641666666666666,36,5.894942408748931,617,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,3,13,13
YidLXHg4YUIoRU1ceGU5WFx4YTVceGMxQkRSXHg4YjNceGExXHhiMERceGI1ZFx4ZWNceGM4XHhjOFx4Y2RGXHhjYnB2bCJceGMxXHhlMyc=,dentist,12.644330802262578,CO,11.03513157024943,13.743159195913393,256527,10.463131911491967,CO,10.463131911491967,0.1499,15,2016-10-16,False,small_business,Business,,High,4,10,False,C,0.012491666666666667,36,7.101770784404755,805,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,2,5,5
YidzXHhmY1x4YTZMXHhlMlx4OGZhXHgwNFx4ODBtXHhkOVx4ZWNceDE4XHhiZFlceDg5XHhlOVx4YWFceGNlTlx4YTFceDhmN1hiXHhiN1x4ODJceGI4XHhiY1x4ZWRceDgyXHhkOSc=,teacher,10.085850775128717,OH,7.161622002939187,8.770283819098399,2748,7.313886831633462,OH,7.313886831633462,0.2305,19,2019-09-19,False,medical,Medical expenses,,Low,10,9,False,D,0.019208333333333334,36,4.079293186533367,441,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,3,34,34
YidceDA4XHgwMVx4MDBjeTtceGMwXHgxZTBGRkVceDBmdFx4YTRceGY3OXBceGE0XHhhZnBceGI2LChceDk4XHg4MlZceDk3XHhkNVx4OTIzXHgxNSc=,special agent,10.915106645867503,FL,7.040536390215956,10.174887792413626,139160,9.546884034617925,FL,9.546884034617925,0.1356,11,2018-07-18,False,credit_card,Credit card refinancing,,Below Average,3,7,False,C,0.0113,36,6.166468591858615,349,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,2,9,9
YidceGVlXHhlNlx4YTYoXHhhOVx4ZGRTXHhkN1x4YmVceGEwXHgxOVx4ZDdfXHgxN3BceGE0XHhiMVx4YThceGE0XG5ceDFkXHhlZFx4Y2NceGJjXHg5ZVx4ZmZceGE0XHhhYVx4ODJceDBic18n,senior assistant,10.714439990727769,NY,6.129050210060545,7.91862865334224,13563,8.131824785007195,NY,8.131824785007195,0.1033,10,2019-10-19,False,debt_consolidation,Debt consolidation,,Low,2,10,False,B,0.008608333333333334,36,4.711653740252521,100,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,1,33,33
YiJceDA3XHhhYlx4MTdceGM4XHhhZlx4YmZ3XHhhM28nXHhkZCVceGQ4ZFx4ODdceGM1KFx4Yzk7XHhlOVx4YTZceGI0XHhmZFx4YmNceGQ3XHgwMlx4OTYpXHhiZVx4OTlceDg4XHhkYSI=,custodian,10.463131911491967,ME,7.947325027016463,10.249662564618726,112753,9.32375833901174,ME,9.32375833901174,0.1602,11,2017-11-17,False,debt_consolidation,Debt consolidation,,Low,10,11,False,C,0.01335,60,5.611233145951407,40,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,2,20,20
YiIwXHhmNFx4YWVceDkyVDgrMVx4ZWY5fFx4MDdceGZlZic1NiNceDE3TXB5XHgxMlx4ZTEjXHgxZFx4OGJceGQ2MjBvJyI=,teacher,10.616461869895815,OH,8.269756947532983,10.754322008931666,7888,7.824445930877619,OH,7.824445930877619,0.2055,20,2019-08-19,False,major_purchase,Major purchase,,Low,10,8,False,D,0.017124999999999998,36,4.54977415939214,445,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,3,34,34
YidceDhkXHhjNVx4ZjgpXHg5Nlx4YTZceGNiXHhkOTJDXHhkOFx4MGVceGQ0Y0YqXHhiMVx4ZmJceGJkXHhkYVx4ZWVVXHhkZFx4ZTdceGM2JDpjXHhlOVx4OGZacSc=,service desk specialist,11.225256725762893,WA,9.077608659522225,10.463760267504872,240931,10.308985993422082,WA,10.308985993422082,0.0819,2,2019-04-19,False,debt_consolidation,Debt consolidation,,Below Average,10,4,False,A,0.006825,36,6.849832378592313,981,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,0,46,46
Yic/XHhjZDAoXHg5MSV9XHhjM1x4OTBhXHI8fjdceGFlXHhiMlx4OGRceGZiXHhiZFx4ZjZceDg2RVx4ZTlceGUzXHgxYl9ceGEwXHhkZVx4ZTBceGQzXHhmN1x4Zjgn,portfolio manager,11.51293546492023,CA,9.157993891603974,10.949612852190516,221373,10.112572746599298,CA,10.112572746599298,0.1149,10,2016-06-16,False,debt_consolidation,Debt consolidation,,Average,4,6,False,B,0.009575,36,6.7016425388824725,946,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,1,4,4
YidaYVx4OTVceGE1XHg4OUZceDlkXHhkZjZHXHg4Mlx4YWZceGM3XHgwMj9ceGM4XHg5Ylx4MTJuXHhlYWBceGU5XHgxN1x4Y2NceDg1UFx4OTJceGQ1XHgwY1x4MGJceGQxJCc=,vice president,12.53897064502647,NY,10.933785311020364,13.418680064048447,174037,9.743964132018151,NY,9.743964132018151,0.124,7,2019-04-19,False,debt_consolidation,Debt consolidation,,High,2,4,False,B,0.010333333333333333,60,5.949921453894234,100,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,1,33,33
YiJceGZmcVx4MTc5cFx4ZjRceDE1XHhmYVx4MTlceGRhXHhiY1x4MTVceGYxa1x4MDJceGQ2YFx4YzBceGI4QidceDg0MDNceGVkXHg5OVx4Y2FceDhlNlx4MGVceDA4PCI=,registered nurse,11.184435286790631,MT,8.497398564088058,11.06208111886429,160123,9.648659816955295,MT,9.648659816955295,0.0797,1,2017-12-17,False,debt_consolidation,Debt consolidation,,Below Average,10,12,False,A,0.006641666666666666,36,6.187235215236487,599,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,0,25,25
Yid7XHg5ZVx4ZmVceGVjXHhmOTpceDg4XHgwYmVceGIwXHhmY1x4YzBceGY5VFx4ZjhceGIxXHgwMlx4YzF6XHgxM1x4OWRYNUNceGQwXHg5YUxceGJlb0lceGQwXHhmOSc=,senior software analyst,11.407576060361786,MN,7.988882253309227,10.291263797773208,142288,9.575052927597383,MN,9.575052927597383,0.1144,9,2016-11-16,False,debt_consolidation,Debt consolidation,,Average,9,11,False,B,0.009533333333333333,36,6.164248442186926,554,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,1,22,22
YidEXHhmMFx4ODRceGRkXHhhY1x4MTFceGFhTlx4ZDhAXHg5OFx4YWFceDFiXHhhM1x4ZmZpXHgxYlx4OGVceDg1XHgxNExceDExNlx4MTlMNVx4YWFGXHhlMz1ceGY2Wyc=,"vp, client software engineering",12.91164481522143,CO,10.937187917027094,13.422081228413168,254178,10.463131911491967,CO,10.463131911491967,0.0756,5,2019-01-19,False,home_improvement,Home improvement,,High,1,1,False,A,0.0063,36,6.994558796916906,800,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,0,5,5
YidceDA0XHhmYyhceDhmXHhlYVx4ZjFceGE4XHhiMlx4ZjJceGEyKFx4OWVtXHgwNzRceDAyXyAvJVx4YjJRP1x4MDFceDBjXHg5Yy1jXHhiNFx4ZDFXXHg5OSc=,traffic coordinator / marketing,11.350418300109132,LA,11.00615826133174,12.95205418243149,126624,9.392745258631441,LA,9.392745258631441,0.1499,12,2016-11-16,False,credit_card,Credit card refinancing,,Average,10,11,False,C,0.012491666666666667,60,5.657445911950856,700,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,2,17,17
Yid4XHhjMFx4ZDlceGE3a1x4ZjBceDBmXHhiOFNceGRmXHgwYlx4YmFceGNlXHhhOFx4Yzd1XHhlMUAlZ1x4ZTZceGE2XHgxMVx4OTRceGMyXHhiMTVceDBma1x4ZDhceGVjXHhhMCc=,truck driver,10.915106645867503,UT,6.891625897052253,7.989560449333865,75534,9.105090961257085,UT,9.105090961257085,0.1033,10,2018-11-18,False,debt_consolidation,Debt consolidation,,Below Average,2,11,False,B,0.008608333333333334,36,5.679493468044072,841,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,1,43,43
YidNZlx4MTFceDk2XHhjMVNceDg3XHgwM2RceDBiIDBceGIwV1x4OGVceGQyXn5ceGRjXHhkNy5pXlx4ZTRceGQ4XHg5Y1lceGExS3BceGQ3XHhiMic=,programmer,10.820009437692304,VA,9.748703338735261,11.945895487600577,162613,9.680406499268875,VA,9.680406499268875,0.0649,1,2016-02-16,False,debt_consolidation,Debt consolidation,,Below Average,7,2,False,A,0.005408333333333334,36,6.1970777839034685,232,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,0,44,44
YidceGI4KyJceGMzXHg4Mlx4MTJceGE3NlxuXHhhMFx4Y2NceGM3XHhmOVx4ZjJceGZmeFx4YTBFXHgwOFx4YmZceDFhJlx4YTJJXHhiMFx4YWZceGU0XHhiZHpHXHhmY1x4YjEn,teacher,10.839600519357369,TX,9.929204031040765,11.720922890637022,64443,8.987321812850125,TX,8.987321812850125,0.0975,6,2016-02-16,False,debt_consolidation,Debt consolidation,,Below Average,10,2,False,B,0.008125,36,5.553732650818273,751,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,1,42,42
YidceDgxXHhmOFx4MWV6XHhmOUdceGUzXHhlNFx4ZjZceGRmXHg5N2c3aFx4ZTRceGRiY1x4YzdceDEyXHgwZlx4OTBceGNjXHhjMVx4ZTRceDk2VFx4OTBvXHhjMlx4OTkxTCc=,language instructor,10.915106645867503,FL,7.848933726364071,9.458059455856434,64282,8.987321812850125,FL,8.987321812850125,0.0944,9,2017-07-17,False,credit_card,Credit card refinancing,,Below Average,5,7,False,B,0.007866666666666666,36,5.549228907023241,336,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,1,9,9
YidceGU4LFx4YjZceGNmalx4Y2FceGNmXHgxZHJceDE4UVJnV1x4YzRceGQ4XHg5OFx4YWRceDEzXHhjN1x4OTlceDlkOlx4YzZsXHhkOXg6XHhkN1x4YzlrcSc=,teacher,9.888317111082326,PA,7.803435056952168,8.901775088607979,114992,9.388570235866881,PA,9.388570235866881,0.1894,20,2018-08-18,False,debt_consolidation,Debt consolidation,10.305576329225937,Low,10,8,False,D,0.015783333333333333,60,5.7384904517147595,181,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,3,37,37
YidceGM4XHhiNVx4Y2FceDljXHhiN1x4OTBgXVx4YWVceGQ2XHRceGIyXHhjMFx4YjZceGM1XHhkM1x4ZDBceDExYCRHXHhiMFx4ZjF3XHhiOFx4OTFceGJmXHhjZVx4YTM8XHg3ZkAn,teacher,11.002116507732017,NY,7.3727463664043285,8.758255243232792,38512,8.674367865788236,NY,8.674367865788236,0.1229,14,2015-08-15,False,debt_consolidation,Debt consolidation,,Below Average,10,8,False,C,0.010241666666666666,36,5.278701171273124,146,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,2,33,33
YiJJI1x4MWRceDhmXHhhMVEtXHhkZVx4OTFzXHhmZV5ceDlhfVx4ZDR7XHhhYlx4MDFceGRmXHgxMVx4MWJ0XHhjMkFceDEwXHhlMS5ceDFhK1x4Y2RceDlkJyI=,owner,11.350418300109132,MI,7.905072849498666,9.984007069594924,12546,8.031385330625534,MI,8.031385330625534,0.1122,7,2015-12-15,False,major_purchase,Major purchase,,Average,10,12,False,B,0.009349999999999999,36,4.624896566114267,481,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,1,21,21
YidceGIwXHgwM1x4YTVeXHg5ZFx4YjBceGNlZGdceGRiXHhmMlx4OTBceGEyXHhiZVx4MDRRJFx4YzlceGZiXHhjNVx4OWFceDE4XHhkOFx4ZDZcXFBjXHhjOEZceDhmd04n,owner,11.51293546492023,CA,9.244741798693514,10.854063762376834,193381,9.90353755128617,CA,9.90353755128617,0.1261,14,2018-05-18,False,home_improvement,Home improvement,,Average,3,5,False,C,0.010508333333333333,36,6.508960198793974,946,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,2,4,4
YidPXHhmZTJceDg5IiVceGFmXHhlN3JceGE2XHhjMFx4YjlceDE4Qlx4ZGNceGFiXHgwMVx4ZjM+XHgxNFx4N2ZceGFiXHhiN3x7XHhjNlx4YmY3XHg5M1x4YjJceGJjaSc=,teacher,11.289794413577894,NV,9.458683724312134,12.454341886375104,192817,9.90353755128617,NV,9.90353755128617,0.1171,7,2019-05-19,False,debt_consolidation,Debt consolidation,,Below Average,0,5,False,B,0.009758333333333332,36,6.496049853593085,890,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,1,32,32
YiclXHgxNFx4MTFceGM4XHgxZERcblx4ZDVceGIyXHhlNFx4MDcxe1x4OWQjXHhhZU93Zlx4YzRceGM1U1x4YzBceGY1R1x4OWJeXHhmY1x4Y2FubVxyJw==,center of the plate/ protein specialist,11.034905792929415,KY,9.824065485558638,11.903479960342638,231427,10.165890277802454,KY,10.165890277802454,0.1465,12,2015-07-15,False,credit_card,Credit card refinancing,,Below Average,2,7,False,C,0.012208333333333333,36,6.800001473718972,402,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,2,16,16
Yic2XHgxMFx4Y2ZceGVkXHg5OVx4YmVceGJhXHhjZVx4YzRceGM2VFEoXHhmOFx4ZTVceGEyJFx4YTFNXHhkZlx4ODdiXHhkMlx4ZDhceDEyXHhkOFx4ZDVceGYzSFx4ZTEhXHgxMic=,lead consultant,11.608244735642321,NY,9.644328147017548,12.53466390870051,150078,9.61587214452889,NY,9.61587214452889,0.1091,7,2017-06-17,False,major_purchase,Major purchase,,Above Average,4,6,False,B,0.009091666666666666,36,6.197343301652756,136,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,1,33,33
Yidzc1x4OWFceGIwXHg5MS5oXHgxNFx4YTlceGYzXHhlNjVceDFmR1x4MTBceGY1Ilx4YTNceGQ4XHg5OFx4ZWFceDBlXHhhM1x4YjVceDE3SVx4OTU3XHg4ZUdceDk1XHhlNic=,security,10.915106645867503,NY,7.682943169878292,9.628260921351693,19434,8.294299608857235,NY,8.294299608857235,0.1502,14,2018-10-18,False,house,Home buying,,Below Average,7,10,False,C,0.012516666666666667,36,4.939500799251752,112,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,2,33,33
YidceGFhXHhlMVx4OGJceDEzXHhiMlx4YWFceGZhXHhmNVx4YWVceDAyXHhjYixzXHhlY1x4YTN2LmxceGM4d1x4YWJcblx4Y2VceGRhLFx4OGFceDhmXHhiNmVceDkyXHg4NVx4ZWIn,hearing instrument specialist,11.156264806643742,NC,9.72052579085475,11.51221521280086,64239,8.987321812850125,NC,8.987321812850125,0.0944,10,2017-10-17,False,debt_consolidation,Debt consolidation,,Below Average,0,10,False,B,0.007866666666666666,36,5.549228907023241,288,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,1,26,26
Yid9XHhlZFx4OTdceDhjfVx4ZGFceGU5XHgxZSJceGFlXHhjZlx4OWJceGY5VDdceDljdHZceGM3XHhkMVx4YWRceGU3a1x4OTdtSGEjXHhkZFx4MDFceGEzISc=,senior sales engineer,12.07254696717504,PA,10.013999775333557,12.786549324132926,261853,10.463131911491967,PA,10.463131911491967,0.2399,30,2015-03-15,False,home_improvement,Home improvement,,Above Average,3,3,False,F,0.019991666666666668,60,6.915401631689829,193,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,5,37,37
YidceGJlXHhkNVx0XHhmZFx4ZjJceGU2XHhlZFx4MTFceGE0XHg5MVx4OTlceGFkWzJceGY5XHg5NVJceGIxM1x4YTRceGVkXHhiMFx4ZGJSXHgxNFx4YTlZXHg5OTFceDE2XHg5MDkn,medical technologist,11.19822841866684,MS,7.555381944240273,10.039808799894367,123771,9.392745258631441,MS,9.392745258631441,0.1806,19,2017-08-17,False,debt_consolidation,Debt consolidation,,Below Average,7,8,False,D,0.015050000000000001,36,6.075782761601936,391,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,3,24,24
YidYXHhlZlx4YzFceGZhXHhiMFZceDAzSlBceDkyXHg5MVx4ZWVceDk0XHhkMlx4ODJeXHhlZVx4OTNceDlkP1x4OGNceGQyXHgwOGlceDk1XHgwZlx4ZTc5XmNceDljXHhhZic=,substitute teacher,10.463131911491967,FL,8.891374009484636,11.724401211416756,146531,9.61587214452889,FL,9.61587214452889,0.0697,1,2016-05-16,False,debt_consolidation,Debt consolidation,,Low,3,5,False,A,0.005808333333333333,36,6.139778369108166,347,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,0,9,9
YidcXGBcdFchXHhjZlx4ZDQ7aVx4YzFlXHg4OVx4YWRBXHhkNFx4ZGFceDE0XHhiMVx4ODhceDk5XHhiZVx4ZGFceGYwXHg4Ylx4YWJceGVmXHhhN1x4ODRceGM4XHg4YVx4ZmJ+Jw==,chief housing inspector/zoning officer,11.196939935334811,NJ,8.057694194815587,10.136977395904482,176983,9.798182590890704,NJ,9.798182590890704,0.0784,5,2018-11-18,False,debt_consolidation,Debt consolidation,,Below Average,5,11,False,A,0.006533333333333333,36,6.334569953362872,80,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,0,30,30
YidceDEyXHhhOFx4ZmNzXHgxYlx4N2ZceDhjXHgxNWM2XHhlZFx4MTJ9XHhiNVx4ZmJceGJjXHg4N1x4Y2Y2XHhhOX5ceGFhflx4OWZceGViaFx4OTZceDE1XHhiOVx4OGVceDFkTCc=,owner,11.082157933374816,CA,8.951051374025619,10.337216125917152,184933,9.862717639992917,CA,9.862717639992917,0.1524,14,2019-10-19,False,debt_consolidation,Debt consolidation,,Below Average,7,10,False,C,0.012700000000000001,36,6.5055345203740504,959,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,2,4,4
YidZWVx4MGVceDhhXHg5ZDFceDhmeVx4OTVceDAwXHhmYW5ceGY2XHhlYlx4ZDM7XHhlMVx4YTlceGE1XHhjN1x4YzZIZ1x4MDhceGRiXHhkNFojbVx4ZGI1eSc=,paraprofessional,10.915106645867503,IL,8.82834762005316,11.919190253248956,50713,8.79497643168877,IL,8.79497643168877,0.1399,11,2015-03-15,False,credit_card,Debt consolidation,,Below Average,10,3,False,C,0.011658333333333333,36,5.422922863494629,604,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,2,13,13
YidceDA0XHhhNzBceGFkU1x4OWRoQSxceGE4XHhjOFx4YWFceGI4XHg4M1x4MDJceDA3XHhkN1x4YTZcXFx4Y2ZPXHhlN1x4YWZceGFjXHgxYVx4ODV2XHhjMTBvXHhjMCEn,teacher,10.714439990727769,SC,7.530479995245536,10.574593602219194,173906,9.741027444837728,SC,9.741027444837728,0.2055,20,2019-11-19,False,debt_consolidation,Debt consolidation,,Low,10,11,False,D,0.017124999999999998,60,6.1238389921075935,299,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,3,39,39
